source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fuel_transactions_raw,FT-0004751,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 41447.00; Current: 38316.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0004751
raw.fuel_transactions_raw,FT-0002157,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 42257.00; Current: 36779.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002157
raw.fuel_transactions_raw,FT-0005996,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 44594.00; Current: 39311.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0005996
raw.fuel_transactions_raw,FT-0002518,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 39311.00; Current: 37586.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002518
raw.fuel_transactions_raw,FT-0001682,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 37586.00; Current: 33874.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0001682
raw.fuel_transactions_raw,FT-0000127,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 37764.00; Current: 32903.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000127
raw.fuel_transactions_raw,FT-0002540,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 33417.00; Current: 27363.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002540
raw.fuel_transactions_raw,FT-0002075,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 27363.00; Current: 25756.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002075
raw.fuel_transactions_raw,FT-0004804,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 32270.00; Current: 29609.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0004804
raw.fuel_transactions_raw,FT-0000020,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 30990.00; Current: 22843.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000020
raw.fuel_transactions_raw,FT-0004430,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 35091.00; Current: 29544.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0004430
raw.fuel_transactions_raw,FT-0000767,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 29544.00; Current: 24191.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000767
raw.fuel_transactions_raw,FT-0002152,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 29837.00; Current: 26819.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002152
raw.fuel_transactions_raw,FT-0001816,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 26819.00; Current: 24934.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0001816
raw.fuel_transactions_raw,FT-0005497,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 35479.00; Current: 33119.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0005497
raw.fuel_transactions_raw,FT-0002671,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 33119.00; Current: 28348.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002671
raw.fuel_transactions_raw,FT-0003635,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 30274.00; Current: 29131.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0003635
raw.fuel_transactions_raw,FT-0000939,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 29131.00; Current: 26582.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000939
raw.fuel_transactions_raw,FT-0005265,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 34184.00; Current: 32193.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0005265
raw.fuel_transactions_raw,FT-0000949,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 35356.00; Current: 27136.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000949
raw.fuel_transactions_raw,FT-0002271,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 33420.00; Current: 28028.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0002271
raw.fuel_transactions_raw,FT-0005462,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 33772.00; Current: 32386.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0005462
raw.fuel_transactions_raw,FT-0004027,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 32386.00; Current: 31487.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0004027
raw.fuel_transactions_raw,FT-0000716,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 10140.00; Current: 9020.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0000716
raw.fuel_transactions_raw,FT-0006378,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 14216.00; Current: 12663.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0006378
raw.fuel_transactions_raw,FT-0006299,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 12663.00; Current: 12607.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0006299
raw.fuel_transactions_raw,FT-0005041,Backward odometer reading,Sequence Validation,Medium,Odometer reading is lower than the previous odometer reading for the same asset.,Previous: 12607.00; Current: 12019.00,"Review transaction ordering, vehicle assignment, odometer entry, or unit mismatch before using for mileage progression.",2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Backward odometer reading | raw.fuel_transactions_raw | FT-0005041
